question_type,scene_number,seed,question,answer,object_id,container_id
1,9,76734744,Please tell me how many tomatoes there are somewhere in the room?,1,6,21
1,9,3133235,How many tomatoes are there in the room?,2,6,21
1,9,31305427,Count the number of tomatoes in this room.,3,6,21
1,9,104387426,Count the number of apples in this room.,0,9,21
1,9,155859733,Please tell me how many apples are around here?,1,9,21
1,9,357697839,Count the number of apples in this room.,2,9,21
1,9,196134852,Please tell me how many apples there are somewhere in the room?,3,9,21
1,9,867535763,There are between 0 and 3 mugs in the room. How many are there?,0,13,21
1,9,31070103,There are between 0 and 3 mugs in the room. How many are there?,1,13,21
1,9,404943258,There are between 0 and 3 mugs in the room. How many are there?,2,13,21
1,9,351831527,Please tell me how many mugs are around here?,3,13,21
1,9,170855035,There are between 0 and 3 apples in the room. How many are there?,0,9,21
1,9,837365072,Please tell me how many apples are around here?,1,9,21
1,9,912426040,Please tell me how many apples there are somewhere in the room?,2,9,21
1,9,372075829,How many apples are there in the room?,3,9,21
1,9,290593889,There are between 0 and 3 mugs in the room. How many are there?,0,13,21
1,9,677838091,Please tell me how many mugs are around here?,1,13,21
1,9,480398330,There are between 0 and 3 mugs in the room. How many are there?,2,13,21
1,9,868903675,Please tell me how many mugs are around here?,3,13,21
1,9,714606190,How many bowls are there in the room?,0,7,21
1,9,488086754,Please tell me how many bowls there are somewhere in the room?,1,7,21
1,9,365150072,Count the number of bowls in this room.,2,7,21
1,9,779209502,Please tell me how many bowls are around here?,3,7,21
1,9,235701519,Please tell me how many bowls are around here?,0,7,21
1,9,387953437,There are between 0 and 3 bowls in the room. How many are there?,1,7,21
1,9,808856225,Please tell me how many bowls there are somewhere in the room?,2,7,21
1,9,742626630,Count the number of bowls in this room.,3,7,21
1,10,577371974,Please tell me how many mugs are around here?,0,13,21
1,10,334474367,How many mugs are there in the room?,1,13,21
1,10,595781749,There are between 0 and 3 mugs in the room. How many are there?,2,13,21
1,10,727468159,There are between 0 and 3 mugs in the room. How many are there?,3,13,21
1,10,98230839,There are between 0 and 3 knives in the room. How many are there?,0,10,21
1,10,518229124,Count the number of knives in this room.,1,10,21
1,10,959137037,Please tell me how many knives are around here?,2,10,21
1,10,441042931,There are between 0 and 3 knives in the room. How many are there?,3,10,21
1,10,939484253,Please tell me how many bowls there are somewhere in the room?,0,7,21
1,10,124720552,How many bowls are there in the room?,1,7,21
1,10,307139195,Please tell me how many bowls there are somewhere in the room?,2,7,21
1,10,723261440,Please tell me how many bowls are around here?,3,7,21
1,10,531757633,Count the number of tomatoes in this room.,0,6,21
1,10,545529157,Please tell me how many tomatoes are around here?,1,6,21
1,10,704262729,Please tell me how many tomatoes are around here?,2,6,21
1,10,513299001,Please tell me how many tomatoes are around here?,3,6,21
1,10,326199145,Count the number of containers in this room.,0,11,21
1,10,832221992,How many containers are there in the room?,1,11,21
1,10,182036123,There are between 0 and 3 containers in the room. How many are there?,2,11,21
1,10,938281615,There are between 0 and 3 containers in the room. How many are there?,3,11,21
1,10,168176132,There are between 0 and 3 eggs in the room. How many are there?,0,5,21
1,10,285094254,There are between 0 and 3 eggs in the room. How many are there?,1,5,21
1,10,540296510,Count the number of eggs in this room.,2,5,21
1,10,443773323,Please tell me how many eggs are around here?,3,5,21
1,10,541792866,Count the number of heads of lettuce in this room.,0,8,21
1,10,607272967,Please tell me how many heads of lettuce there are somewhere in the room?,1,8,21
1,10,464739524,How many heads of lettuce are there in the room?,2,8,21
1,10,462283895,Please tell me how many heads of lettuce are around here?,3,8,21
1,10,72856178,There are between 0 and 3 eggs in the room. How many are there?,0,5,21
1,10,663330303,Please tell me how many eggs are around here?,1,5,21
1,10,698924952,How many eggs are there in the room?,2,5,21
1,10,895317201,Please tell me how many eggs are around here?,3,5,21
1,10,325308928,How many forks are there in the room?,0,3,21
1,10,757587048,Please tell me how many forks are around here?,1,3,21
1,10,486084057,Count the number of forks in this room.,2,3,21
1,10,733302316,Please tell me how many forks are around here?,3,3,21
1,10,140522672,There are between 0 and 3 eggs in the room. How many are there?,0,5,21
1,10,453538497,Count the number of eggs in this room.,1,5,21
1,10,142977528,How many eggs are there in the room?,2,5,21
1,10,819936763,How many eggs are there in the room?,3,5,21
1,10,913538726,Please tell me how many containers there are somewhere in the room?,0,11,21
1,10,504606365,Please tell me how many containers there are somewhere in the room?,1,11,21
1,10,444267485,There are between 0 and 3 containers in the room. How many are there?,2,11,21
1,10,876515866,How many containers are there in the room?,3,11,21
1,10,374219005,How many mugs are there in the room?,0,13,21
1,10,100140720,Please tell me how many mugs there are somewhere in the room?,1,13,21
1,10,352613510,Count the number of mugs in this room.,2,13,21
1,10,521655247,There are between 0 and 3 mugs in the room. How many are there?,3,13,21
1,10,764977574,Please tell me how many loaves of bread are around here?,0,12,21
1,10,41876302,How many loaves of bread are there in the room?,1,12,21
1,10,64984417,How many loaves of bread are there in the room?,2,12,21
1,10,64016724,Please tell me how many loaves of bread there are somewhere in the room?,3,12,21
1,10,708334797,How many heads of lettuce are there in the room?,0,8,21
1,10,468135890,Please tell me how many heads of lettuce there are somewhere in the room?,1,8,21
1,10,774656491,Please tell me how many heads of lettuce are around here?,2,8,21
1,10,242161108,Please tell me how many heads of lettuce are around here?,3,8,21
1,10,580879019,Please tell me how many potatoes there are somewhere in the room?,0,2,21
1,10,444595043,Count the number of potatoes in this room.,1,2,21
1,10,193296959,Count the number of potatoes in this room.,2,2,21
1,10,986365504,Please tell me how many potatoes are around here?,3,2,21
1,10,223806670,Please tell me how many tomatoes there are somewhere in the room?,0,6,21
1,10,490248262,Please tell me how many tomatoes there are somewhere in the room?,1,6,21
1,10,703540212,How many tomatoes are there in the room?,2,6,21
1,10,224560063,How many tomatoes are there in the room?,3,6,21
1,11,794932826,Please tell me how many potatoes there are somewhere in the room?,0,2,21
1,11,325229886,There are between 0 and 3 potatoes in the room. How many are there?,1,2,21
1,11,855621760,How many potatoes are there in the room?,2,2,21
1,11,6197969,Please tell me how many potatoes are around here?,3,2,21
1,11,16027522,How many mugs are there in the room?,0,13,21
1,11,28220422,Count the number of mugs in this room.,1,13,21
1,11,460646526,Please tell me how many mugs are around here?,2,13,21
1,11,491435761,How many mugs are there in the room?,3,13,21
1,11,764128291,There are between 0 and 3 potatoes in the room. How many are there?,0,2,21
1,11,788842852,Please tell me how many potatoes are around here?,1,2,21
1,11,461360016,Please tell me how many potatoes there are somewhere in the room?,2,2,21
1,11,430559346,Please tell me how many potatoes are around here?,3,2,21
1,11,953128383,How many apples are there in the room?,0,9,21
1,11,738083642,Please tell me how many apples are around here?,1,9,21
1,11,363905343,There are between 0 and 3 apples in the room. How many are there?,2,9,21
1,11,193020277,There are between 0 and 3 apples in the room. How many are there?,3,9,21
1,11,676824781,Please tell me how many potatoes there are somewhere in the room?,0,2,21
1,11,12583486,There are between 0 and 3 potatoes in the room. How many are there?,1,2,21
1,11,941083994,There are between 0 and 3 potatoes in the room. How many are there?,2,2,21
1,11,798688597,There are between 0 and 3 potatoes in the room. How many are there?,3,2,21
1,11,273038411,There are between 0 and 3 plates in the room. How many are there?,0,4,21
1,11,361130335,Count the number of plates in this room.,1,4,21
1,11,228681456,There are between 0 and 3 plates in the room. How many are there?,2,4,21
1,11,536067724,Please tell me how many plates are around here?,3,4,21
1,11,534110708,How many tomatoes are there in the room?,0,6,21
1,11,109998078,Please tell me how many tomatoes there are somewhere in the room?,1,6,21
1,11,200832874,Please tell me how many tomatoes there are somewhere in the room?,2,6,21
1,11,392823251,Please tell me how many tomatoes there are somewhere in the room?,3,6,21
1,11,560362722,There are between 0 and 3 plates in the room. How many are there?,0,4,21
1,11,170116487,How many plates are there in the room?,1,4,21
1,11,521074043,Please tell me how many plates there are somewhere in the room?,2,4,21
1,11,729189880,How many plates are there in the room?,3,4,21
1,11,595764320,How many spoons are there in the room?,0,1,21
1,11,341703262,There are between 0 and 3 spoons in the room. How many are there?,1,1,21
1,11,586354085,There are between 0 and 3 spoons in the room. How many are there?,2,1,21
1,11,295790604,Please tell me how many spoons are around here?,3,1,21
1,11,632428006,Please tell me how many loaves of bread there are somewhere in the room?,0,12,21
1,11,934831380,How many loaves of bread are there in the room?,1,12,21
1,11,933691635,How many loaves of bread are there in the room?,2,12,21
1,11,962015414,How many loaves of bread are there in the room?,3,12,21
1,11,308294955,Please tell me how many eggs are around here?,0,5,21
1,11,833238187,There are between 0 and 3 eggs in the room. How many are there?,1,5,21
1,11,347127219,Please tell me how many eggs there are somewhere in the room?,2,5,21
1,11,953878247,Count the number of eggs in this room.,3,5,21
1,11,984185776,There are between 0 and 3 apples in the room. How many are there?,0,9,21
1,11,566835371,Please tell me how many apples there are somewhere in the room?,1,9,21
1,11,161987545,How many apples are there in the room?,2,9,21
1,11,239610323,Please tell me how many apples are around here?,3,9,21
1,11,795468831,Please tell me how many bowls there are somewhere in the room?,0,7,21
1,11,18330470,Please tell me how many bowls are around here?,1,7,21
1,11,886978828,How many bowls are there in the room?,2,7,21
1,11,670227381,Count the number of bowls in this room.,3,7,21
1,11,560005355,Please tell me how many apples there are somewhere in the room?,0,9,21
1,11,48457198,Please tell me how many apples there are somewhere in the room?,1,9,21
1,11,763130621,Please tell me how many apples are around here?,2,9,21
1,11,464871134,There are between 0 and 3 apples in the room. How many are there?,3,9,21
1,11,46747456,There are between 0 and 3 plates in the room. How many are there?,0,4,21
1,11,201415730,Count the number of plates in this room.,1,4,21
1,11,69480499,There are between 0 and 3 plates in the room. How many are there?,2,4,21
1,11,780336576,Count the number of plates in this room.,3,4,21
1,11,651012658,Count the number of potatoes in this room.,0,2,21
1,11,594272152,Count the number of potatoes in this room.,1,2,21
1,11,40723480,Please tell me how many potatoes there are somewhere in the room?,2,2,21
1,11,506186129,There are between 0 and 3 potatoes in the room. How many are there?,3,2,21
1,12,130509092,Count the number of loaves of bread in this room.,0,12,21
1,12,230839691,Count the number of loaves of bread in this room.,1,12,21
1,12,473042024,How many loaves of bread are there in the room?,2,12,21
1,12,990587092,Please tell me how many loaves of bread there are somewhere in the room?,3,12,21
1,12,983393107,There are between 0 and 3 spoons in the room. How many are there?,0,1,21
1,12,571641773,Please tell me how many spoons there are somewhere in the room?,1,1,21
1,12,243684955,How many spoons are there in the room?,2,1,21
1,12,736352606,Please tell me how many spoons there are somewhere in the room?,3,1,21
1,12,506992972,There are between 0 and 3 knives in the room. How many are there?,0,10,21
1,12,416123186,Count the number of knives in this room.,1,10,21
1,12,946069238,How many knives are there in the room?,2,10,21
1,12,145017276,Please tell me how many knives are around here?,3,10,21
1,12,285428150,There are between 0 and 3 apples in the room. How many are there?,0,9,21
1,12,313387972,How many apples are there in the room?,1,9,21
1,12,201936976,Please tell me how many apples are around here?,2,9,21
1,12,581649134,How many apples are there in the room?,3,9,21
1,12,314579142,There are between 0 and 3 spoons in the room. How many are there?,0,1,21
1,12,104206584,There are between 0 and 3 spoons in the room. How many are there?,1,1,21
1,12,799839805,How many spoons are there in the room?,2,1,21
1,12,562780402,How many spoons are there in the room?,3,1,21
1,12,462923393,Please tell me how many eggs there are somewhere in the room?,0,5,21
1,12,79269313,Count the number of eggs in this room.,1,5,21
1,12,436529108,Count the number of eggs in this room.,2,5,21
1,12,713767595,There are between 0 and 3 eggs in the room. How many are there?,3,5,21
1,12,39813277,Count the number of loaves of bread in this room.,0,12,21
1,12,996990855,Count the number of loaves of bread in this room.,1,12,21
1,12,435936337,How many loaves of bread are there in the room?,2,12,21
1,12,503262948,Please tell me how many loaves of bread are around here?,3,12,21
1,12,69208527,There are between 0 and 3 apples in the room. How many are there?,0,9,21
1,12,248916133,Count the number of apples in this room.,1,9,21
1,12,109871112,There are between 0 and 3 apples in the room. How many are there?,2,9,21
1,12,177543308,Please tell me how many apples there are somewhere in the room?,3,9,21
1,12,688898296,Count the number of tomatoes in this room.,0,6,21
1,12,867177683,Count the number of tomatoes in this room.,1,6,21
1,12,941760725,There are between 0 and 3 tomatoes in the room. How many are there?,2,6,21
1,12,959201070,Please tell me how many tomatoes there are somewhere in the room?,3,6,21
1,12,108432549,How many loaves of bread are there in the room?,0,12,21
1,12,484863456,Count the number of loaves of bread in this room.,1,12,21
1,12,538712579,Please tell me how many loaves of bread there are somewhere in the room?,2,12,21
1,12,235397583,How many loaves of bread are there in the room?,3,12,21
1,12,983863559,Count the number of knives in this room.,0,10,21
1,12,226732243,Please tell me how many knives are around here?,1,10,21
1,12,813065326,How many knives are there in the room?,2,10,21
1,12,498462351,There are between 0 and 3 knives in the room. How many are there?,3,10,21
1,12,103303136,Please tell me how many containers are around here?,0,11,21
1,12,531181843,Please tell me how many containers are around here?,1,11,21
1,12,895957670,Please tell me how many containers there are somewhere in the room?,2,11,21
1,12,697057972,Please tell me how many containers there are somewhere in the room?,3,11,21
1,12,134621462,How many loaves of bread are there in the room?,0,12,21
1,12,613089186,There are between 0 and 3 loaves of bread in the room. How many are there?,1,12,21
1,12,907504866,How many loaves of bread are there in the room?,2,12,21
1,12,798928402,Please tell me how many loaves of bread are around here?,3,12,21
1,12,800876347,Please tell me how many containers there are somewhere in the room?,0,11,21
1,12,2614274,Count the number of containers in this room.,1,11,21
1,12,961518502,How many containers are there in the room?,2,11,21
1,12,505067197,Please tell me how many containers are around here?,3,11,21
1,12,736409997,How many apples are there in the room?,0,9,21
1,12,33989404,Please tell me how many apples there are somewhere in the room?,1,9,21
1,12,551470119,How many apples are there in the room?,2,9,21
1,12,620858297,Please tell me how many apples are around here?,3,9,21
1,12,243454447,There are between 0 and 3 knives in the room. How many are there?,0,10,21
1,12,325484813,Please tell me how many knives are around here?,1,10,21
1,12,662006584,Count the number of knives in this room.,2,10,21
1,12,337967576,Please tell me how many knives there are somewhere in the room?,3,10,21
1,13,348899969,Please tell me how many containers there are somewhere in the room?,0,11,21
1,13,52359259,Please tell me how many containers are around here?,1,11,21
1,13,34879269,How many containers are there in the room?,2,11,21
1,13,974812589,Count the number of containers in this room.,3,11,21
1,13,620661409,Count the number of knives in this room.,0,10,21
1,13,879084607,How many knives are there in the room?,1,10,21
1,13,803029223,There are between 0 and 3 knives in the room. How many are there?,2,10,21
1,13,772681459,Please tell me how many knives there are somewhere in the room?,3,10,21
1,13,699322165,Please tell me how many potatoes are around here?,0,2,21
1,13,934006513,Count the number of potatoes in this room.,1,2,21
1,13,459617938,How many potatoes are there in the room?,2,2,21
1,13,781013373,How many potatoes are there in the room?,3,2,21
1,13,519822779,There are between 0 and 3 heads of lettuce in the room. How many are there?,0,8,21
1,13,137531646,Count the number of heads of lettuce in this room.,1,8,21
1,13,55524176,How many heads of lettuce are there in the room?,2,8,21
1,13,565636880,Please tell me how many heads of lettuce there are somewhere in the room?,3,8,21
1,13,220286142,How many tomatoes are there in the room?,0,6,21
1,13,399564476,How many tomatoes are there in the room?,1,6,21
1,13,971326624,Please tell me how many tomatoes there are somewhere in the room?,2,6,21
1,13,911641055,Count the number of tomatoes in this room.,3,6,21
1,13,890795436,Please tell me how many heads of lettuce are around here?,0,8,21
1,13,372798213,Count the number of heads of lettuce in this room.,1,8,21
1,13,166453768,Please tell me how many heads of lettuce there are somewhere in the room?,2,8,21
1,13,461903595,Please tell me how many heads of lettuce are around here?,3,8,21
1,13,676783840,Please tell me how many spoons there are somewhere in the room?,0,1,21
1,13,322527870,Count the number of spoons in this room.,1,1,21
1,13,410502731,Count the number of spoons in this room.,2,1,21
1,13,886707676,Count the number of spoons in this room.,3,1,21
1,13,790793462,How many bowls are there in the room?,0,7,21
1,13,677201881,There are between 0 and 3 bowls in the room. How many are there?,1,7,21
1,13,401727397,Please tell me how many bowls there are somewhere in the room?,2,7,21
1,13,256447507,How many bowls are there in the room?,3,7,21
1,13,266163250,There are between 0 and 3 tomatoes in the room. How many are there?,0,6,21
1,13,748647330,There are between 0 and 3 tomatoes in the room. How many are there?,1,6,21
1,13,900052800,There are between 0 and 3 tomatoes in the room. How many are there?,2,6,21
1,13,868088366,How many tomatoes are there in the room?,3,6,21
1,13,121137628,There are between 0 and 3 loaves of bread in the room. How many are there?,0,12,21
1,13,460490666,Count the number of loaves of bread in this room.,1,12,21
1,13,496910883,How many loaves of bread are there in the room?,2,12,21
1,13,584486365,Please tell me how many loaves of bread are around here?,3,12,21
1,13,727127999,Please tell me how many loaves of bread are around here?,0,12,21
1,13,690520340,There are between 0 and 3 loaves of bread in the room. How many are there?,1,12,21
1,13,693912740,There are between 0 and 3 loaves of bread in the room. How many are there?,2,12,21
1,13,122609115,There are between 0 and 3 loaves of bread in the room. How many are there?,3,12,21
1,13,289473241,Please tell me how many loaves of bread there are somewhere in the room?,0,12,21
1,13,964084306,There are between 0 and 3 loaves of bread in the room. How many are there?,1,12,21
1,13,535897938,Please tell me how many loaves of bread there are somewhere in the room?,2,12,21
1,13,658548436,Please tell me how many loaves of bread are around here?,3,12,21
1,13,531531083,Please tell me how many heads of lettuce there are somewhere in the room?,0,8,21
1,13,788393723,Please tell me how many heads of lettuce there are somewhere in the room?,1,8,21
1,13,374970634,There are between 0 and 3 heads of lettuce in the room. How many are there?,2,8,21
1,13,351247982,How many heads of lettuce are there in the room?,3,8,21
1,13,190482447,There are between 0 and 3 bowls in the room. How many are there?,0,7,21
1,13,795429758,Please tell me how many bowls are around here?,1,7,21
1,13,878380199,Please tell me how many bowls there are somewhere in the room?,2,7,21
1,13,196358287,Please tell me how many bowls are around here?,3,7,21
1,13,273294186,There are between 0 and 3 apples in the room. How many are there?,0,9,21
1,13,348415401,Please tell me how many apples are around here?,1,9,21
1,13,311321111,Please tell me how many apples there are somewhere in the room?,2,9,21
1,13,107911200,There are between 0 and 3 apples in the room. How many are there?,3,9,21
1,13,871727946,Please tell me how many tomatoes are around here?,0,6,21
1,13,98150807,Count the number of tomatoes in this room.,1,6,21
1,13,68306620,How many tomatoes are there in the room?,2,6,21
1,13,464161102,Please tell me how many tomatoes are around here?,3,6,21
1,14,380426517,Please tell me how many potatoes there are somewhere in the room?,0,2,21
1,14,105134729,Count the number of potatoes in this room.,1,2,21
1,14,514949485,Count the number of potatoes in this room.,2,2,21
1,14,104506864,Please tell me how many potatoes there are somewhere in the room?,3,2,21
1,14,257240332,Please tell me how many loaves of bread there are somewhere in the room?,0,12,21
1,14,840504782,Count the number of loaves of bread in this room.,1,12,21
1,14,500515573,Please tell me how many loaves of bread there are somewhere in the room?,2,12,21
1,14,560127163,Please tell me how many loaves of bread are around here?,3,12,21
1,14,152166789,How many containers are there in the room?,0,11,21
1,14,348295807,There are between 0 and 3 containers in the room. How many are there?,1,11,21
1,14,509139912,There are between 0 and 3 containers in the room. How many are there?,2,11,21
1,14,146574107,Please tell me how many containers there are somewhere in the room?,3,11,21
1,14,131298397,Please tell me how many mugs are around here?,0,13,21
1,14,578196555,Please tell me how many mugs there are somewhere in the room?,1,13,21
1,14,87595356,There are between 0 and 3 mugs in the room. How many are there?,2,13,21
1,14,457597362,Count the number of mugs in this room.,3,13,21
1,14,111511257,Count the number of heads of lettuce in this room.,0,8,21
1,14,419288361,Count the number of heads of lettuce in this room.,1,8,21
1,14,522737959,There are between 0 and 3 heads of lettuce in the room. How many are there?,2,8,21
1,14,432836169,Count the number of heads of lettuce in this room.,3,8,21
1,14,42647295,How many containers are there in the room?,0,11,21
1,14,966161361,Please tell me how many containers there are somewhere in the room?,1,11,21
1,14,896541800,Count the number of containers in this room.,2,11,21
1,14,574703914,Please tell me how many containers are around here?,3,11,21
1,14,952375029,There are between 0 and 3 loaves of bread in the room. How many are there?,0,12,21
1,14,267784988,Count the number of loaves of bread in this room.,1,12,21
1,14,407571089,How many loaves of bread are there in the room?,2,12,21
1,14,46528814,Please tell me how many loaves of bread there are somewhere in the room?,3,12,21
1,14,686053979,How many bowls are there in the room?,0,7,21
1,14,329269803,There are between 0 and 3 bowls in the room. How many are there?,1,7,21
1,14,770949971,There are between 0 and 3 bowls in the room. How many are there?,2,7,21
1,14,889470554,Please tell me how many bowls there are somewhere in the room?,3,7,21
1,14,607084560,Please tell me how many potatoes are around here?,0,2,21
1,14,467231229,Please tell me how many potatoes are around here?,1,2,21
1,14,148837821,Please tell me how many potatoes are around here?,2,2,21
1,14,416403667,Count the number of potatoes in this room.,3,2,21
1,14,751478767,Count the number of loaves of bread in this room.,0,12,21
1,14,715225802,Please tell me how many loaves of bread there are somewhere in the room?,1,12,21
1,14,23863583,How many loaves of bread are there in the room?,2,12,21
1,14,91175328,There are between 0 and 3 loaves of bread in the room. How many are there?,3,12,21
1,14,427962743,How many heads of lettuce are there in the room?,0,8,21
1,14,831506141,How many heads of lettuce are there in the room?,1,8,21
1,14,661543868,Please tell me how many heads of lettuce there are somewhere in the room?,2,8,21
1,14,388140700,Count the number of heads of lettuce in this room.,3,8,21
1,14,676758897,Please tell me how many eggs are around here?,0,5,21
1,14,504122535,Please tell me how many eggs there are somewhere in the room?,1,5,21
1,14,9166887,How many eggs are there in the room?,2,5,21
1,14,45291624,There are between 0 and 3 eggs in the room. How many are there?,3,5,21
1,14,464096093,Count the number of spoons in this room.,0,1,21
1,14,224970315,Please tell me how many spoons there are somewhere in the room?,1,1,21
1,14,755962306,There are between 0 and 3 spoons in the room. How many are there?,2,1,21
1,14,44513031,Count the number of spoons in this room.,3,1,21
1,14,300652832,There are between 0 and 3 tomatoes in the room. How many are there?,0,6,21
1,14,675993618,Count the number of tomatoes in this room.,1,6,21
1,14,256488910,Please tell me how many tomatoes there are somewhere in the room?,2,6,21
1,14,78142477,Count the number of tomatoes in this room.,3,6,21
1,14,115619465,Please tell me how many containers are around here?,0,11,21
1,14,257138282,Please tell me how many containers are around here?,1,11,21
1,14,13110838,Count the number of containers in this room.,2,11,21
1,14,980562284,There are between 0 and 3 containers in the room. How many are there?,3,11,21
1,14,479481443,How many heads of lettuce are there in the room?,0,8,21
1,14,502896685,Count the number of heads of lettuce in this room.,1,8,21
1,14,893629389,Please tell me how many heads of lettuce there are somewhere in the room?,2,8,21
1,14,402410913,Please tell me how many heads of lettuce there are somewhere in the room?,3,8,21
1,15,938368093,There are between 0 and 3 eggs in the room. How many are there?,0,5,21
1,15,882146409,Please tell me how many eggs there are somewhere in the room?,1,5,21
1,15,364434834,Please tell me how many eggs there are somewhere in the room?,2,5,21
1,15,2122723,There are between 0 and 3 eggs in the room. How many are there?,3,5,21
1,15,433642548,Count the number of apples in this room.,0,9,21
1,15,606523395,How many apples are there in the room?,1,9,21
1,15,477405700,Count the number of apples in this room.,2,9,21
1,15,141957007,There are between 0 and 3 apples in the room. How many are there?,3,9,21
1,15,928012683,Please tell me how many mugs are around here?,0,13,21
1,15,284721164,Please tell me how many mugs are around here?,1,13,21
1,15,544688331,There are between 0 and 3 mugs in the room. How many are there?,2,13,21
1,15,545737174,Please tell me how many mugs there are somewhere in the room?,3,13,21
1,15,351968571,Count the number of mugs in this room.,0,13,21
1,15,172418036,How many mugs are there in the room?,1,13,21
1,15,497717898,There are between 0 and 3 mugs in the room. How many are there?,2,13,21
1,15,416619047,Please tell me how many mugs there are somewhere in the room?,3,13,21
1,15,150901640,There are between 0 and 3 apples in the room. How many are there?,0,9,21
1,15,191319730,There are between 0 and 3 apples in the room. How many are there?,1,9,21
1,15,287552980,Count the number of apples in this room.,2,9,21
1,15,637572401,Please tell me how many apples there are somewhere in the room?,3,9,21
1,15,194958201,Please tell me how many knives there are somewhere in the room?,0,10,21
1,15,930107043,Please tell me how many knives are around here?,1,10,21
1,15,67704314,How many knives are there in the room?,2,10,21
1,15,908375891,Count the number of knives in this room.,3,10,21
1,15,422022362,There are between 0 and 3 eggs in the room. How many are there?,0,5,21
1,15,535651833,Count the number of eggs in this room.,1,5,21
1,15,251013061,Please tell me how many eggs there are somewhere in the room?,2,5,21
1,15,518477923,There are between 0 and 3 eggs in the room. How many are there?,3,5,21
1,15,279551157,There are between 0 and 3 heads of lettuce in the room. How many are there?,0,8,21
1,15,612645290,Please tell me how many heads of lettuce are around here?,1,8,21
1,15,796501636,How many heads of lettuce are there in the room?,2,8,21
1,15,77957701,Count the number of heads of lettuce in this room.,3,8,21
1,15,766513779,There are between 0 and 3 mugs in the room. How many are there?,0,13,21
1,15,825678997,There are between 0 and 3 mugs in the room. How many are there?,1,13,21
1,15,122646730,Count the number of mugs in this room.,2,13,21
1,15,821402065,How many mugs are there in the room?,3,13,21
1,15,720367845,Please tell me how many spoons are around here?,0,1,21
1,15,771663277,Please tell me how many spoons are around here?,1,1,21
1,15,379768924,How many spoons are there in the room?,2,1,21
1,15,374316706,How many spoons are there in the room?,3,1,21
1,15,845629072,Please tell me how many tomatoes are around here?,0,6,21
1,15,970542123,Please tell me how many tomatoes are around here?,1,6,21
1,15,715679771,Please tell me how many tomatoes are around here?,2,6,21
1,15,941327061,There are between 0 and 3 tomatoes in the room. How many are there?,3,6,21
1,15,766397217,Please tell me how many containers are around here?,0,11,21
1,15,96998160,Please tell me how many containers are around here?,1,11,21
1,15,977799530,How many containers are there in the room?,2,11,21
1,15,554315136,There are between 0 and 3 containers in the room. How many are there?,3,11,21
1,15,688564591,Please tell me how many apples are around here?,0,9,21
1,15,778091309,There are between 0 and 3 apples in the room. How many are there?,1,9,21
1,15,543837565,Please tell me how many apples there are somewhere in the room?,2,9,21
1,15,494133115,How many apples are there in the room?,3,9,21
1,15,72293469,Please tell me how many spoons are around here?,0,1,21
1,15,902606685,Please tell me how many spoons there are somewhere in the room?,1,1,21
1,15,18602633,Please tell me how many spoons there are somewhere in the room?,2,1,21
1,15,326506303,How many spoons are there in the room?,3,1,21
1,15,757805132,How many potatoes are there in the room?,0,2,21
1,15,135286417,There are between 0 and 3 potatoes in the room. How many are there?,1,2,21
1,15,809723727,How many potatoes are there in the room?,2,2,21
1,15,351254428,Please tell me how many potatoes are around here?,3,2,21
1,15,921823839,Please tell me how many forks are around here?,0,3,21
1,15,716051825,How many forks are there in the room?,1,3,21
1,15,764720683,How many forks are there in the room?,2,3,21
1,15,750115697,Please tell me how many forks there are somewhere in the room?,3,3,21
1,16,520643731,Please tell me how many tomatoes there are somewhere in the room?,0,6,21
1,16,824161284,There are between 0 and 3 tomatoes in the room. How many are there?,1,6,21
1,16,289341714,There are between 0 and 3 tomatoes in the room. How many are there?,2,6,21
1,16,580067441,There are between 0 and 3 tomatoes in the room. How many are there?,3,6,21
1,16,548043136,Please tell me how many containers are around here?,0,11,21
1,16,192748645,Please tell me how many containers there are somewhere in the room?,1,11,21
1,16,642970690,Count the number of containers in this room.,2,11,21
1,16,97291978,Please tell me how many containers there are somewhere in the room?,3,11,21
1,16,247933079,How many plates are there in the room?,0,4,21
1,16,77015354,Please tell me how many plates are around here?,1,4,21
1,16,56322951,Count the number of plates in this room.,2,4,21
1,16,524765686,Please tell me how many plates are around here?,3,4,21
1,16,578856501,How many eggs are there in the room?,0,5,21
1,16,344621406,Please tell me how many eggs there are somewhere in the room?,1,5,21
1,16,356037737,Count the number of eggs in this room.,2,5,21
1,16,500502908,How many eggs are there in the room?,3,5,21
1,16,648674144,Please tell me how many bowls there are somewhere in the room?,0,7,21
1,16,23800907,Please tell me how many bowls there are somewhere in the room?,1,7,21
1,16,357281703,How many bowls are there in the room?,2,7,21
1,16,727979530,Please tell me how many bowls there are somewhere in the room?,3,7,21
1,16,498132800,Please tell me how many knives are around here?,0,10,21
1,16,414173533,Please tell me how many knives there are somewhere in the room?,1,10,21
1,16,204543306,There are between 0 and 3 knives in the room. How many are there?,2,10,21
1,16,918734811,Please tell me how many knives are around here?,3,10,21
1,16,87193377,There are between 0 and 3 containers in the room. How many are there?,0,11,21
1,16,824282193,There are between 0 and 3 containers in the room. How many are there?,1,11,21
1,16,277462468,There are between 0 and 3 containers in the room. How many are there?,2,11,21
1,16,645180042,There are between 0 and 3 containers in the room. How many are there?,3,11,21
1,16,891059454,Please tell me how many potatoes are around here?,0,2,21
