question_type,scene_number,seed,question,answer,object_id,container_id
2,19,148203454,Please tell me if there is a tomato in a garbage can?,False,6,17
2,19,322442348,Can you find a bowl in the fridge?,True,7,19
2,19,230582270,Please tell me if there is a bowl in the fridge?,False,7,19
2,19,870277443,I think there is a tomato in a garbage can. Is that correct?,True,6,17
2,19,160060299,I think there is a tomato in a garbage can. Is that correct?,False,6,17
2,19,235103500,Please tell me if there is a loaf of bread in the microwave?,True,12,18
2,19,157775372,Please tell me if there is a loaf of bread in the microwave?,False,12,18
2,19,485012266,Please tell me if there is a tomato in the fridge?,True,6,19
2,19,949435992,Can you find a tomato in the fridge?,False,6,19
2,20,949650145,Is there a container in the microwave?,True,11,18
2,20,148114275,Please tell me if there is a container in the microwave?,False,11,18
2,20,625872975,Is there a tomato in a garbage can?,True,6,17
2,20,87766948,Is there a tomato in a garbage can?,False,6,17
2,20,523145416,Please tell me if there is a loaf of bread in a cabinet?,True,12,20
2,20,130618771,Is there a loaf of bread in a cabinet?,False,12,20
2,20,156896805,I think there is a mug in the fridge. Is that correct?,True,13,19
2,20,90004373,Can you find a mug in the fridge?,False,13,19
2,20,690019378,Can you find a mug in a cabinet?,True,13,20
2,20,297148848,Can you find a mug in a cabinet?,False,13,20
2,20,855223583,I think there is a spoon in a cabinet. Is that correct?,True,1,20
2,20,946932883,Is there a spoon in a cabinet?,False,1,20
2,20,429125512,I think there is a fork in a cabinet. Is that correct?,False,3,20
2,20,608866834,Can you find a fork in a cabinet?,True,3,20
2,20,394415876,Please tell me if there is a mug in a cabinet?,True,13,20
2,20,688275414,I think there is a mug in a cabinet. Is that correct?,False,13,20
2,21,71667371,Can you find an egg in a garbage can?,True,5,17
2,21,77119501,I think there is an egg in a garbage can. Is that correct?,False,5,17
2,21,179830892,Can you find a mug in a cabinet?,True,13,20
2,21,674244436,Please tell me if there is a mug in a cabinet?,False,13,20
2,21,678339946,Please tell me if there is a knife in a cabinet?,True,10,20
2,21,441874579,Is there a knife in a cabinet?,False,10,20
2,21,385114246,Can you find a plate in a cabinet?,True,4,20
2,21,247354987,Please tell me if there is a plate in a cabinet?,False,4,20
2,21,589097781,Is there a potato in a garbage can?,True,2,17
2,21,368380906,Is there a potato in a garbage can?,False,2,17
2,21,24085711,Is there a bowl in a cabinet?,True,7,20
2,21,205975975,Please tell me if there is a bowl in a cabinet?,False,7,20
2,21,94714474,I think there is a container in the microwave. Is that correct?,True,11,18
2,21,717863124,I think there is a container in the microwave. Is that correct?,False,11,18
2,21,243400889,Please tell me if there is an egg in a garbage can?,True,5,17
2,21,375985807,Is there an egg in a garbage can?,False,5,17
2,22,163189293,Please tell me if there is a loaf of bread in the microwave?,True,12,18
2,22,993364968,I think there is a loaf of bread in the microwave. Is that correct?,False,12,18
2,22,211095277,Can you find an apple in a garbage can?,True,9,17
2,22,109990041,I think there is an apple in a garbage can. Is that correct?,False,9,17
2,22,484638404,I think there is a loaf of bread in the fridge. Is that correct?,True,12,19
2,22,917694569,Can you find a loaf of bread in the fridge?,False,12,19
2,22,417376711,Is there an egg in the microwave?,True,5,18
2,22,691908492,Please tell me if there is an egg in the microwave?,False,5,18
2,22,636867975,I think there is an egg in a garbage can. Is that correct?,True,5,17
2,22,969827230,Please tell me if there is an egg in a garbage can?,False,5,17
2,22,558018001,Can you find a bowl in the microwave?,True,7,18
2,22,904389943,Is there a bowl in the microwave?,False,7,18
2,22,129973586,Is there a mug in a cabinet?,True,13,20
2,22,145351755,Please tell me if there is a mug in a cabinet?,False,13,20
2,22,123432478,Please tell me if there is a fork in a cabinet?,True,3,20
2,22,301260425,Please tell me if there is a fork in a cabinet?,False,3,20
2,23,107827791,Please tell me if there is an apple in a garbage can?,True,9,17
2,23,214201406,I think there is an apple in a garbage can. Is that correct?,False,9,17
2,23,766744114,Is there a head of lettuce in the fridge?,True,8,19
2,23,907126752,I think there is a head of lettuce in the fridge. Is that correct?,False,8,19
2,23,973555811,Can you find an apple in the fridge?,True,9,19
2,23,946883462,Is there an apple in the fridge?,False,9,19
2,23,762495387,Can you find a plate in the microwave?,True,4,18
2,23,253741425,Please tell me if there is a plate in the microwave?,False,4,18
2,23,147724640,I think there is a loaf of bread in the fridge. Is that correct?,True,12,19
2,23,222704365,Please tell me if there is a loaf of bread in the fridge?,False,12,19
2,23,732235667,Please tell me if there is a plate in the fridge?,True,4,19
2,23,737908235,Can you find a plate in the fridge?,False,4,19
2,23,605956042,Is there a mug in the microwave?,True,13,18
2,23,435120846,I think there is a mug in the microwave. Is that correct?,False,13,18
2,23,961595252,Is there a plate in a cabinet?,True,4,20
2,23,948138925,Is there a plate in a cabinet?,False,4,20
2,24,889141331,Is there a loaf of bread in the microwave?,True,12,18
2,24,324969556,Can you find a loaf of bread in the microwave?,False,12,18
2,24,619474532,Please tell me if there is a mug in the microwave?,True,13,18
2,24,159540566,I think there is a mug in the microwave. Is that correct?,False,13,18
2,24,446933049,Please tell me if there is an apple in a garbage can?,True,9,17
2,24,970834817,Please tell me if there is an apple in a garbage can?,False,9,17
2,24,403966638,Is there an apple in a garbage can?,True,9,17
2,24,955395979,Please tell me if there is an apple in a garbage can?,False,9,17
2,24,998951049,Is there a mug in the fridge?,True,13,19
2,24,284953359,I think there is a mug in the fridge. Is that correct?,False,13,19
2,24,40201140,I think there is a tomato in a garbage can. Is that correct?,True,6,17
2,24,808734072,Is there a tomato in a garbage can?,False,6,17
2,24,705728204,Can you find a plate in the microwave?,True,4,18
2,24,218009807,Is there a plate in the microwave?,False,4,18
2,24,599415345,I think there is a loaf of bread in a cabinet. Is that correct?,True,12,20
2,24,381497095,Please tell me if there is a loaf of bread in a cabinet?,False,12,20
2,25,932929801,Can you find an apple in the fridge?,True,9,19
2,25,451484430,I think there is an apple in the fridge. Is that correct?,False,9,19
2,25,615020256,I think there is a tomato in a garbage can. Is that correct?,True,6,17
2,25,50529430,I think there is a tomato in a garbage can. Is that correct?,False,6,17
2,25,980358134,Please tell me if there is an egg in the fridge?,True,5,19
2,25,192390803,Is there an egg in the fridge?,False,5,19
2,25,245077317,Is there a plate in the fridge?,True,4,19
2,25,574239855,Please tell me if there is a plate in the fridge?,False,4,19
2,25,192607246,I think there is a loaf of bread in the microwave. Is that correct?,True,12,18
2,25,621843657,I think there is a loaf of bread in the microwave. Is that correct?,False,12,18
2,25,773462624,I think there is a spoon in a cabinet. Is that correct?,True,1,20
2,25,660785180,Please tell me if there is a spoon in a cabinet?,False,1,20
2,25,219782491,Is there an apple in a garbage can?,True,9,17
2,25,125970922,Can you find an apple in a garbage can?,False,9,17
2,25,309746973,I think there is a bowl in the microwave. Is that correct?,True,7,18
2,25,786864700,Is there a bowl in the microwave?,False,7,18
2,26,414750598,I think there is an egg in the microwave. Is that correct?,True,5,18
2,26,803931027,Please tell me if there is an egg in the microwave?,False,5,18
2,26,157354118,Is there an egg in a garbage can?,True,5,17
2,26,499583551,Is there an egg in a garbage can?,False,5,17
2,26,326754867,Please tell me if there is a plate in the fridge?,True,4,19
2,26,470144526,Can you find a plate in the fridge?,False,4,19
2,26,36802203,I think there is a potato in the fridge. Is that correct?,True,2,19
2,26,855389056,Please tell me if there is a potato in the fridge?,False,2,19
2,26,6988506,I think there is an egg in the microwave. Is that correct?,True,5,18
2,26,810402151,I think there is an egg in the microwave. Is that correct?,False,5,18
2,26,875512533,Is there a tomato in the fridge?,True,6,19
2,26,904050264,Can you find a tomato in the fridge?,False,6,19
2,26,113523893,Can you find a mug in the microwave?,True,13,18
2,26,626078349,Can you find a mug in the microwave?,False,13,18
2,26,825385669,Please tell me if there is a container in the microwave?,True,11,18
2,26,53282421,Is there a container in the microwave?,False,11,18
2,27,6040063,I think there is a head of lettuce in the fridge. Is that correct?,True,8,19
2,27,647364056,I think there is a head of lettuce in the fridge. Is that correct?,False,8,19
2,27,479129661,Is there a tomato in a garbage can?,True,6,17
2,27,676485009,Is there a tomato in a garbage can?,False,6,17
2,27,911113552,Is there a tomato in a garbage can?,True,6,17
2,27,318550042,I think there is a tomato in a garbage can. Is that correct?,False,6,17
2,27,796485276,Please tell me if there is a tomato in a garbage can?,True,6,17
2,27,400719110,Can you find a tomato in a garbage can?,False,6,17
2,27,686302640,Can you find a bowl in the microwave?,True,7,18
2,27,69092010,Is there a bowl in the microwave?,False,7,18
2,27,913304532,Is there a mug in a cabinet?,True,13,20
2,27,579175119,I think there is a mug in a cabinet. Is that correct?,False,13,20
2,27,708851741,Please tell me if there is an egg in the fridge?,True,5,19
2,27,110487242,Is there an egg in the fridge?,False,5,19
2,27,900447656,Please tell me if there is an egg in the microwave?,True,5,18
2,27,889060013,Can you find an egg in the microwave?,False,5,18
2,28,478455449,Is there a container in the microwave?,True,11,18
2,28,920591179,Is there a container in the microwave?,False,11,18
2,28,190473499,Can you find a mug in the fridge?,True,13,19
2,28,755626089,Is there a mug in the fridge?,False,13,19
2,28,332780141,I think there is a mug in a cabinet. Is that correct?,True,13,20
2,28,871176872,Please tell me if there is a mug in a cabinet?,False,13,20
2,28,96972768,Please tell me if there is an egg in the microwave?,True,5,18
2,28,278272040,Is there an egg in the microwave?,False,5,18
2,28,121044254,Please tell me if there is a tomato in the fridge?,True,6,19
2,28,806977426,I think there is a tomato in the fridge. Is that correct?,False,6,19
2,28,722180122,Is there an apple in a garbage can?,True,9,17
2,28,388127605,Please tell me if there is an apple in a garbage can?,False,9,17
2,28,904583513,I think there is an egg in a garbage can. Is that correct?,True,5,17
2,28,423740393,I think there is an egg in a garbage can. Is that correct?,False,5,17
2,28,255311736,Is there a bowl in the microwave?,True,7,18
2,28,167292492,Please tell me if there is a bowl in the microwave?,False,7,18
2,29,978657217,Is there an apple in a garbage can?,True,9,17
2,29,266713547,Can you find an apple in a garbage can?,False,9,17
2,29,887760148,Please tell me if there is an apple in a garbage can?,True,9,17
2,29,825421296,Is there an apple in a garbage can?,False,9,17
2,29,874183002,I think there is a bowl in a cabinet. Is that correct?,True,7,20
2,29,729020344,Is there a bowl in a cabinet?,False,7,20
2,29,561172729,Is there a potato in the microwave?,True,2,18
2,29,968387644,Can you find a potato in the microwave?,False,2,18
2,29,282902142,Is there a fork in a cabinet?,True,3,20
2,29,413422814,I think there is a fork in a cabinet. Is that correct?,False,3,20
2,29,746658749,I think there is an egg in the microwave. Is that correct?,True,5,18
2,29,569304980,I think there is an egg in the microwave. Is that correct?,False,5,18
2,29,88967161,Is there an egg in the microwave?,True,5,18
2,29,354666460,Is there an egg in the microwave?,False,5,18
2,29,965917200,Can you find a potato in a garbage can?,True,2,17
2,29,637031360,Is there a potato in a garbage can?,False,2,17
2,30,665031920,I think there is a plate in the microwave. Is that correct?,True,4,18
2,30,578791361,Please tell me if there is a plate in the microwave?,False,4,18
2,30,11371104,Can you find a bowl in a cabinet?,True,7,20
2,30,525344387,Please tell me if there is a bowl in a cabinet?,False,7,20
2,30,325479380,I think there is a loaf of bread in a cabinet. Is that correct?,True,12,20
2,30,656960751,I think there is a loaf of bread in a cabinet. Is that correct?,False,12,20
2,30,302486227,Please tell me if there is an egg in a garbage can?,True,5,17
2,30,766707765,Please tell me if there is an egg in a garbage can?,False,5,17
2,30,442611669,Is there a loaf of bread in a cabinet?,True,12,20
2,30,274815377,Is there a loaf of bread in a cabinet?,False,12,20
2,30,741851887,Please tell me if there is a head of lettuce in the fridge?,False,8,19
2,30,217266465,Is there a head of lettuce in the fridge?,True,8,19
2,30,29396553,I think there is a potato in the microwave. Is that correct?,True,2,18
2,30,561846800,I think there is a potato in the microwave. Is that correct?,False,2,18
2,30,736182616,Is there a head of lettuce in the fridge?,False,8,19
2,30,864790393,I think there is a head of lettuce in the fridge. Is that correct?,True,8,19
2,6,571772126,Please tell me if there is a plate in the fridge?,True,4,19
2,6,982961386,I think there is a plate in the fridge. Is that correct?,False,4,19
2,6,739371932,Is there a knife in a cabinet?,True,10,20
2,6,5080605,Can you find a knife in a cabinet?,False,10,20
2,6,508070485,Please tell me if there is a head of lettuce in the fridge?,True,8,19
2,6,85003629,Is there a head of lettuce in the fridge?,False,8,19
2,6,330173098,I think there is a head of lettuce in the fridge. Is that correct?,True,8,19
2,6,923837737,Please tell me if there is a head of lettuce in the fridge?,False,8,19
2,6,344384192,Please tell me if there is a knife in a cabinet?,True,10,20
2,6,77015900,Can you find a knife in a cabinet?,False,10,20
2,6,303084506,Please tell me if there is a loaf of bread in the fridge?,True,12,19
2,6,249810111,I think there is a loaf of bread in the fridge. Is that correct?,False,12,19
2,6,745405958,Can you find a knife in a cabinet?,True,10,20
2,6,476081099,Is there a knife in a cabinet?,False,10,20
2,6,159900650,I think there is a loaf of bread in a cabinet. Is that correct?,True,12,20
2,6,588134005,Can you find a loaf of bread in a cabinet?,False,12,20
2,7,620441202,Can you find a head of lettuce in the fridge?,True,8,19
2,7,979043598,Is there a head of lettuce in the fridge?,False,8,19
2,7,320999899,Can you find a plate in the microwave?,True,4,18
2,7,705410804,I think there is a plate in the microwave. Is that correct?,False,4,18
2,7,80376066,Can you find a tomato in a garbage can?,True,6,17
2,7,900722310,Please tell me if there is a tomato in a garbage can?,False,6,17
2,7,866445974,Please tell me if there is an egg in a garbage can?,True,5,17
2,7,200783206,Can you find an egg in a garbage can?,False,5,17
2,7,497217589,I think there is a mug in the fridge. Is that correct?,True,13,19
2,7,964110751,Please tell me if there is a mug in the fridge?,False,13,19
2,7,16559781,Is there a potato in a garbage can?,True,2,17
2,7,107784161,Please tell me if there is a potato in a garbage can?,False,2,17
2,7,220889872,Is there a tomato in a garbage can?,True,6,17
2,7,404562544,Can you find a tomato in a garbage can?,False,6,17
2,7,63478168,Is there a potato in the microwave?,True,2,18
2,7,246141681,Please tell me if there is a potato in the microwave?,False,2,18
2,8,911677586,Please tell me if there is a tomato in the fridge?,True,6,19
2,8,458821467,Is there a tomato in the fridge?,False,6,19
2,8,789725907,Is there an egg in the microwave?,True,5,18
2,8,51695483,Is there an egg in the microwave?,False,5,18
2,8,673779553,Please tell me if there is a spoon in a cabinet?,True,1,20
2,8,529813254,I think there is a spoon in a cabinet. Is that correct?,False,1,20
2,8,47343946,Is there a mug in the microwave?,True,13,18
2,8,162834177,Please tell me if there is a mug in the microwave?,False,13,18
2,8,120735510,Can you find a bowl in the microwave?,True,7,18
2,8,509375736,Please tell me if there is a bowl in the microwave?,False,7,18
2,8,443441588,Can you find an egg in a garbage can?,True,5,17
2,8,451431706,I think there is an egg in a garbage can. Is that correct?,False,5,17
2,8,948772123,Please tell me if there is an egg in the microwave?,True,5,18
2,8,655098783,I think there is an egg in the microwave. Is that correct?,False,5,18
2,8,104593609,Can you find a bowl in the microwave?,True,7,18
2,8,919911739,Please tell me if there is a bowl in the microwave?,False,7,18
2,9,451994274,I think there is an egg in the fridge. Is that correct?,True,5,19
2,9,654380054,Can you find an egg in the fridge?,False,5,19
2,9,653065830,I think there is an egg in the microwave. Is that correct?,True,5,18
2,9,611367506,I think there is an egg in the microwave. Is that correct?,False,5,18
2,9,202643771,I think there is a knife in a cabinet. Is that correct?,True,10,20
2,9,953979587,Please tell me if there is a knife in a cabinet?,False,10,20
2,9,213344754,Is there a potato in a garbage can?,True,2,17
2,9,12367201,I think there is a potato in a garbage can. Is that correct?,False,2,17
2,9,586428787,Can you find a container in the microwave?,True,11,18
2,9,798448041,Please tell me if there is a container in the microwave?,False,11,18
2,9,940399149,I think there is a potato in the microwave. Is that correct?,True,2,18
2,9,91007846,Is there a potato in the microwave?,False,2,18
2,9,980940315,I think there is an egg in the microwave. Is that correct?,True,5,18
2,9,718939319,Can you find an egg in the microwave?,False,5,18
2,9,806051284,I think there is a loaf of bread in the microwave. Is that correct?,True,12,18
2,9,924086161,Please tell me if there is a loaf of bread in the microwave?,False,12,18
2,10,487326894,Please tell me if there is a mug in the microwave?,True,13,18
2,10,65889623,I think there is a mug in the microwave. Is that correct?,False,13,18
2,10,653313187,Is there a plate in the fridge?,True,4,19
2,10,618904949,Is there a plate in the fridge?,False,4,19
2,10,845888291,Is there a container in the microwave?,True,11,18
2,10,729864340,Can you find a container in the microwave?,False,11,18
2,10,578802502,Please tell me if there is a knife in a cabinet?,True,10,20
2,10,907945258,Can you find a knife in a cabinet?,False,10,20
2,10,765143161,I think there is a container in the microwave. Is that correct?,True,11,18
2,10,763525641,Can you find a container in the microwave?,False,11,18
2,10,223007908,I think there is an apple in a garbage can. Is that correct?,True,9,17
2,10,871568845,Is there an apple in a garbage can?,False,9,17
2,10,351547625,Can you find a head of lettuce in the fridge?,True,8,19
2,10,330233533,Is there a head of lettuce in the fridge?,False,8,19
2,10,73758369,Is there a bowl in the microwave?,True,7,18
2,10,134641442,Please tell me if there is a bowl in the microwave?,False,7,18
2,11,122318008,Is there an apple in the fridge?,True,9,19
2,11,14854573,Please tell me if there is an apple in the fridge?,False,9,19
2,11,187745219,Please tell me if there is an egg in a garbage can?,True,5,17
2,11,687282652,Is there an egg in a garbage can?,False,5,17
2,11,452093610,Is there a bowl in a cabinet?,True,7,20
2,11,810861946,Is there a bowl in a cabinet?,False,7,20
2,11,237864595,Please tell me if there is an egg in the microwave?,True,5,18
2,11,464892231,Please tell me if there is an egg in the microwave?,False,5,18
2,11,670681616,I think there is a loaf of bread in the fridge. Is that correct?,True,12,19
2,11,764583891,I think there is a loaf of bread in the fridge. Is that correct?,False,12,19
2,11,879447452,I think there is a loaf of bread in a cabinet. Is that correct?,True,12,20
2,11,154338096,Is there a loaf of bread in a cabinet?,False,12,20
2,11,817406360,Please tell me if there is a tomato in the fridge?,True,6,19
2,11,802342612,I think there is a tomato in the fridge. Is that correct?,False,6,19
2,11,664748748,I think there is a tomato in a garbage can. Is that correct?,True,6,17
2,11,870660191,I think there is a tomato in a garbage can. Is that correct?,False,6,17
2,12,165720576,I think there is an egg in the microwave. Is that correct?,True,5,18
2,12,576314895,Can you find an egg in the microwave?,False,5,18
2,12,396139202,Is there a loaf of bread in a cabinet?,True,12,20
2,12,812117492,Is there a loaf of bread in a cabinet?,False,12,20
2,12,973821863,Can you find an apple in a garbage can?,True,9,17
2,12,958635805,I think there is an apple in a garbage can. Is that correct?,False,9,17
2,12,752322350,I think there is a plate in the fridge. Is that correct?,True,4,19
2,12,188599737,Can you find a plate in the fridge?,False,4,19
2,12,808427490,Can you find a fork in a cabinet?,True,3,20
2,12,708804637,Can you find a fork in a cabinet?,False,3,20
2,12,522630951,Can you find a container in the fridge?,True,11,19
2,12,234104795,I think there is a container in the fridge. Is that correct?,False,11,19
2,12,199249550,I think there is a plate in a cabinet. Is that correct?,True,4,20
2,12,896580695,Can you find a plate in a cabinet?,False,4,20
2,12,92389702,Can you find an egg in the microwave?,True,5,18
2,12,864957793,Please tell me if there is an egg in the microwave?,False,5,18
2,13,246843234,Please tell me if there is an egg in a garbage can?,True,5,17
2,13,892257695,Please tell me if there is an egg in a garbage can?,False,5,17
2,13,555251790,Please tell me if there is a head of lettuce in the fridge?,True,8,19
2,13,700052547,Can you find a head of lettuce in the fridge?,False,8,19
2,13,614479737,Please tell me if there is a bowl in the microwave?,True,7,18
2,13,386665145,I think there is a bowl in the microwave. Is that correct?,False,7,18
2,13,59671253,Is there a mug in the fridge?,True,13,19
2,13,88212087,Please tell me if there is a mug in the fridge?,False,13,19
2,13,694496452,Can you find a container in a cabinet?,True,11,20
2,13,168262559,Please tell me if there is a container in a cabinet?,False,11,20
2,13,513722356,Is there a plate in the microwave?,True,4,18
2,13,277690269,Please tell me if there is a plate in the microwave?,False,4,18
2,13,814340356,I think there is a potato in the microwave. Is that correct?,True,2,18
2,13,677112081,Is there a potato in the microwave?,False,2,18
2,13,490727352,Please tell me if there is a mug in a cabinet?,True,13,20
2,13,562881796,I think there is a mug in a cabinet. Is that correct?,False,13,20
2,14,526318915,I think there is a container in a cabinet. Is that correct?,True,11,20
2,14,940420620,I think there is a container in a cabinet. Is that correct?,False,11,20
2,14,800023039,Can you find a mug in the fridge?,True,13,19
2,14,909903490,Please tell me if there is a mug in the fridge?,False,13,19
2,14,585909400,Please tell me if there is a loaf of bread in a garbage can?,True,12,17
2,14,629728046,Can you find a loaf of bread in a garbage can?,False,12,17
2,14,36923717,Can you find a fork in a cabinet?,True,3,20
2,14,884638796,Is there a fork in a cabinet?,False,3,20
2,14,900969404,Is there an egg in the microwave?,True,5,18
2,14,376261756,I think there is an egg in the microwave. Is that correct?,False,5,18
2,14,450804008,Can you find a potato in the microwave?,True,2,18
2,14,206324470,Can you find a potato in the microwave?,False,2,18
2,14,345831078,Please tell me if there is a spoon in a cabinet?,True,1,20
2,14,863727197,Is there a spoon in a cabinet?,False,1,20
2,14,640498296,I think there is an egg in the microwave. Is that correct?,True,5,18
2,14,155673704,Is there an egg in the microwave?,False,5,18
2,15,224774204,Can you find a container in the fridge?,True,11,19
2,15,655836394,Can you find a container in the fridge?,False,11,19
2,15,953964946,Can you find a loaf of bread in a garbage can?,True,12,17
2,15,523111744,Is there a loaf of bread in a garbage can?,False,12,17
2,15,391894033,Is there a fork in a cabinet?,True,3,20
2,15,152502191,I think there is a fork in a cabinet. Is that correct?,False,3,20
2,15,987712718,Is there a mug in a cabinet?,True,13,20
2,15,355641653,Please tell me if there is a mug in a cabinet?,False,13,20
2,15,124192009,Is there a plate in the fridge?,True,4,19
2,15,18489346,Please tell me if there is a plate in the fridge?,False,4,19
2,15,506929429,I think there is a tomato in a garbage can. Is that correct?,True,6,17
2,15,444400698,Can you find a tomato in a garbage can?,False,6,17
2,15,636340063,Can you find an egg in a garbage can?,True,5,17
2,15,885435379,Please tell me if there is an egg in a garbage can?,False,5,17
2,15,536922876,Can you find a fork in a cabinet?,True,3,20
2,15,987941292,I think there is a fork in a cabinet. Is that correct?,False,3,20
2,16,563973263,Please tell me if there is a head of lettuce in the fridge?,True,8,19
2,16,175902918,Is there a head of lettuce in the fridge?,False,8,19
2,16,358713649,Please tell me if there is an apple in the fridge?,True,9,19
2,16,51328762,I think there is an apple in the fridge. Is that correct?,False,9,19
2,16,657137987,Can you find a bowl in a cabinet?,True,7,20
2,16,912907555,I think there is a bowl in a cabinet. Is that correct?,False,7,20
2,16,400302009,Can you find an apple in a garbage can?,True,9,17
2,16,685565799,Please tell me if there is an apple in a garbage can?,False,9,17
2,16,233638850,Is there a tomato in a garbage can?,True,6,17
2,16,261998647,Please tell me if there is a tomato in a garbage can?,False,6,17
2,16,30310385,Please tell me if there is a mug in the fridge?,True,13,19
2,16,616228618,Can you find a mug in the fridge?,False,13,19
2,16,843270246,Can you find a mug in the microwave?,True,13,18
2,16,441408754,Is there a mug in the microwave?,False,13,18
2,16,718899056,Please tell me if there is an egg in a garbage can?,True,5,17
2,16,881456343,Can you find an egg in a garbage can?,False,5,17
2,17,920224885,Is there a mug in the microwave?,True,13,18
2,17,805651788,I think there is a mug in the microwave. Is that correct?,False,13,18
2,17,409750889,Please tell me if there is a loaf of bread in the microwave?,True,12,18
2,17,974301066,Can you find a loaf of bread in the microwave?,False,12,18
2,17,704953865,I think there is a tomato in a garbage can. Is that correct?,True,6,17
2,17,162477878,I think there is a tomato in a garbage can. Is that correct?,False,6,17
2,17,462503846,Is there a tomato in the fridge?,True,6,19
2,17,622409022,Please tell me if there is a tomato in the fridge?,False,6,19
2,17,639717345,Can you find an egg in the microwave?,True,5,18
2,17,815106057,Is there an egg in the microwave?,False,5,18
2,17,32080278,Is there a container in a cabinet?,True,11,20
2,17,456272736,I think there is a container in a cabinet. Is that correct?,False,11,20
2,17,300487276,Can you find a container in the fridge?,False,11,19
2,17,854305032,Is there a container in the fridge?,True,11,19
2,17,414445764,Is there a bowl in the microwave?,True,7,18
2,17,495210434,Please tell me if there is a bowl in the microwave?,False,7,18
2,18,279173688,I think there is a bowl in the microwave. Is that correct?,True,7,18
2,18,527500381,Can you find a bowl in the microwave?,False,7,18
2,18,994061588,Is there a knife in a cabinet?,True,10,20
2,18,110163055,Please tell me if there is a knife in a cabinet?,False,10,20
2,18,771195225,Can you find an egg in the microwave?,True,5,18
2,18,252880419,I think there is an egg in the microwave. Is that correct?,False,5,18
2,18,445443004,I think there is an apple in the fridge. Is that correct?,True,9,19
2,18,249514951,Is there an apple in the fridge?,False,9,19
2,18,475632836,I think there is a head of lettuce in the fridge. Is that correct?,True,8,19
2,18,630179621,Is there a head of lettuce in the fridge?,False,8,19
2,18,499805780,Please tell me if there is a container in a cabinet?,True,11,20
2,18,543325993,Can you find a container in a cabinet?,False,11,20
2,18,631369579,Is there a potato in the microwave?,True,2,18
2,18,977354912,I think there is a potato in the microwave. Is that correct?,False,2,18
2,18,244291076,Can you find a tomato in the fridge?,True,6,19
2,18,619596640,I think there is a tomato in the fridge. Is that correct?,False,6,19
2,19,874907774,I think there is an egg in the microwave. Is that correct?,True,5,18
2,19,41307660,Is there an egg in the microwave?,False,5,18
2,19,430735462,Is there an egg in a garbage can?,True,5,17
2,19,591736033,Can you find an egg in a garbage can?,False,5,17
2,19,494915036,Is there a container in a cabinet?,True,11,20
2,19,592640051,Please tell me if there is a container in a cabinet?,False,11,20
2,19,720921037,Can you find an egg in the microwave?,True,5,18
2,19,550877121,Is there an egg in the microwave?,False,5,18
2,19,217172507,I think there is a knife in a cabinet. Is that correct?,True,10,20
2,19,377529274,Please tell me if there is a knife in a cabinet?,False,10,20
2,19,351586773,Please tell me if there is a potato in the fridge?,True,2,19
2,19,797354886,Please tell me if there is a potato in the fridge?,False,2,19
2,19,427375853,I think there is a head of lettuce in the fridge. Is that correct?,True,8,19
2,19,969712531,Can you find a head of lettuce in the fridge?,False,8,19
2,19,631036853,Can you find an apple in a garbage can?,True,9,17
2,19,497468201,Can you find an apple in a garbage can?,False,9,17
2,20,183685208,Please tell me if there is a mug in a cabinet?,True,13,20
2,20,177898224,Is there a mug in a cabinet?,False,13,20
2,20,94040610,I think there is a tomato in a garbage can. Is that correct?,True,6,17
2,20,651009883,Please tell me if there is a tomato in a garbage can?,False,6,17
2,20,747802091,Can you find a plate in the microwave?,True,4,18
2,20,194718966,Please tell me if there is a plate in the microwave?,False,4,18
2,20,488692273,Can you find an egg in a garbage can?,True,5,17
2,20,763572563,Can you find an egg in a garbage can?,False,5,17
2,20,561318412,Please tell me if there is an egg in the microwave?,True,5,18
2,20,736298953,I think there is an egg in the microwave. Is that correct?,False,5,18
2,20,495143450,Is there a bowl in a cabinet?,True,7,20
2,20,301428915,I think there is a bowl in a cabinet. Is that correct?,False,7,20
2,20,308105744,Can you find a tomato in a garbage can?,True,6,17
2,20,556095796,Please tell me if there is a tomato in a garbage can?,False,6,17
2,20,545566272,Can you find a fork in a cabinet?,True,3,20
2,20,682806547,Please tell me if there is a fork in a cabinet?,False,3,20
2,21,168271898,Can you find a container in the microwave?,True,11,18
2,21,374508840,Is there a container in the microwave?,False,11,18
2,21,866251550,Is there an apple in a garbage can?,True,9,17
2,21,3559771,Can you find an apple in a garbage can?,False,9,17
2,21,309678935,Please tell me if there is a potato in the microwave?,True,2,18
2,21,656535393,Can you find a potato in the microwave?,False,2,18
2,21,68789243,Can you find an apple in a garbage can?,True,9,17
2,21,977830866,Please tell me if there is an apple in a garbage can?,False,9,17
2,21,482449623,I think there is an apple in a garbage can. Is that correct?,True,9,17
2,21,221494783,Please tell me if there is an apple in a garbage can?,False,9,17
2,21,527234564,Please tell me if there is a mug in the microwave?,True,13,18
2,21,837777476,Can you find a mug in the microwave?,False,13,18
2,21,692390615,Please tell me if there is an egg in the microwave?,True,5,18
2,21,506024177,Is there an egg in the microwave?,False,5,18
2,21,923134379,Is there a container in the fridge?,True,11,19
2,21,810664571,Can you find a container in the fridge?,False,11,19
2,22,421824344,Please tell me if there is a knife in a cabinet?,True,10,20
2,22,581635441,Please tell me if there is a knife in a cabinet?,False,10,20
2,22,265399303,Please tell me if there is a loaf of bread in the microwave?,True,12,18
